frame,img_size,preprocess_ms,inference_ms,postprocess_ms,total_latency_ms,real_fps,num_detections,avg_confidence
457,640,23.73,144.3,6.26,174.3,5.67,32,0.591
458,640,23.19,143.58,6.35,173.12,5.74,32,0.592
459,640,23.02,139.09,10.52,172.64,5.73,32,0.602
460,640,37.47,140.87,5.38,183.72,5.41,33,0.589
461,640,23.55,138.15,8.84,170.54,5.79,33,0.583
462,640,24.76,146.91,6.21,177.88,5.55,32,0.607
463,640,19.89,149.91,5.97,175.77,5.66,31,0.595
464,640,24.91,142.25,6.03,173.19,5.72,31,0.594
465,640,27.33,149.31,10.24,186.89,5.29,33,0.574
466,640,23.62,143.62,6.0,173.23,5.72,32,0.599
467,640,20.33,161.41,9.22,190.96,5.2,29,0.622
468,640,32.3,161.54,5.56,199.41,4.97,31,0.615
469,640,20.61,139.34,5.42,165.38,6.0,32,0.597
470,640,26.79,145.32,6.06,178.17,5.56,31,0.616
471,640,26.35,139.74,5.43,171.52,5.76,30,0.622
472,640,23.23,139.08,5.92,168.23,5.88,32,0.601
473,640,30.24,143.17,7.91,181.31,5.45,29,0.63
474,640,23.54,141.34,5.68,170.56,5.82,28,0.625
475,640,24.15,151.08,8.87,184.1,5.37,28,0.64
476,640,32.02,138.92,5.99,176.93,5.58,29,0.637
477,640,20.58,141.98,5.7,168.27,5.89,30,0.605
478,640,23.59,154.96,5.53,184.07,5.38,31,0.592
479,640,22.71,139.39,5.34,167.44,5.92,29,0.629
480,640,18.65,148.87,10.68,178.19,5.56,34,0.583
481,640,28.85,147.19,8.95,184.99,5.36,29,0.621
482,640,25.79,141.56,7.81,175.17,5.66,30,0.628
483,640,25.47,145.39,6.28,177.15,5.61,31,0.614
484,640,24.94,140.59,5.75,171.28,5.77,30,0.63
485,640,24.23,138.94,5.61,168.77,5.87,29,0.65
486,640,32.12,145.04,10.21,187.38,5.3,28,0.659
487,640,19.16,137.78,5.66,162.6,6.07,30,0.634
488,640,18.35,143.99,10.12,172.46,5.73,31,0.639
489,640,34.21,142.71,5.53,182.45,5.42,30,0.646
490,640,20.62,137.89,5.69,164.21,6.03,32,0.628
491,640,21.26,162.31,5.93,189.51,5.25,33,0.631
492,640,20.76,138.66,6.46,165.88,5.97,31,0.643
493,640,27.01,138.06,5.87,170.93,5.81,34,0.626
494,640,25.09,151.96,6.02,183.07,5.38,32,0.637
495,640,21.08,143.27,5.4,169.74,5.85,34,0.603
496,640,25.31,140.81,6.19,172.31,5.75,36,0.604
497,640,29.31,138.85,5.49,173.65,5.69,34,0.607
498,640,22.88,136.52,5.47,164.87,6.0,33,0.623
499,640,20.19,150.67,6.36,177.21,5.59,34,0.603
500,640,27.22,147.33,9.38,183.92,5.4,35,0.593
501,640,25.6,137.39,9.63,172.62,5.75,37,0.604
502,640,29.9,146.6,5.53,182.03,5.44,34,0.637
503,640,24.08,136.99,5.42,166.48,5.94,37,0.599
504,640,27.09,165.94,13.58,206.61,4.8,34,0.622
505,640,19.86,143.37,5.52,168.74,5.85,34,0.624
506,640,23.64,142.45,10.82,176.92,5.62,35,0.617
507,640,27.34,151.54,7.3,186.17,5.24,36,0.589
508,640,22.06,144.19,5.62,171.87,5.76,35,0.594
509,640,24.46,146.38,5.57,176.42,5.62,35,0.602
510,640,27.03,143.93,5.41,176.37,5.64,35,0.588
511,640,24.35,148.53,6.23,179.11,5.53,34,0.59
512,640,32.1,139.09,5.41,176.59,5.63,33,0.601
513,640,25.83,137.54,5.46,168.82,5.86,35,0.572
514,640,20.82,144.91,6.16,171.89,5.76,33,0.588
515,640,25.75,137.34,5.79,168.88,5.87,29,0.609
516,640,24.24,141.25,5.41,170.9,5.82,33,0.595
517,640,22.11,158.67,5.5,186.28,5.32,35,0.591
518,640,23.13,139.72,5.45,168.3,5.88,31,0.596
519,640,26.25,138.76,6.55,171.57,5.77,32,0.593
520,640,21.36,140.61,8.24,170.22,5.82,33,0.579
521,640,21.65,138.57,8.35,168.56,5.87,32,0.592
522,640,25.25,138.0,5.31,168.56,5.86,29,0.618
523,640,23.57,140.8,6.62,170.99,5.76,33,0.585
524,640,20.87,144.17,5.38,170.42,5.8,32,0.605
525,640,24.93,141.6,5.8,172.33,5.75,31,0.605
526,640,35.01,142.36,9.0,186.36,5.33,31,0.596
527,640,20.89,140.8,5.4,167.09,5.92,30,0.608
528,640,23.32,151.92,6.26,181.5,5.47,37,0.558
529,640,32.1,144.31,5.67,182.08,5.44,34,0.579
530,640,22.68,137.29,5.43,165.4,5.98,30,0.628
531,640,23.75,165.24,5.64,194.62,5.07,32,0.611
532,640,23.92,144.18,9.2,177.3,5.57,33,0.596
533,640,28.07,143.21,12.59,183.87,5.41,31,0.62
534,640,24.64,142.34,6.39,173.36,5.7,34,0.595
535,640,23.71,140.94,7.25,171.9,5.76,35,0.585
536,640,26.13,149.03,6.11,181.27,5.47,35,0.588
537,640,30.6,140.3,5.38,176.28,5.62,33,0.581
538,640,27.2,140.89,8.7,176.78,5.6,33,0.603
539,640,25.24,144.71,7.87,177.82,5.55,33,0.587
540,640,24.96,140.61,8.21,173.79,5.69,30,0.597
541,640,25.31,144.41,8.79,178.51,5.55,32,0.592
542,640,26.77,136.81,6.79,170.37,5.82,30,0.621
543,640,21.88,139.3,5.37,166.55,5.95,29,0.625
544,640,23.66,166.27,5.58,195.51,5.07,30,0.628
545,640,25.72,135.18,5.38,166.28,5.95,30,0.613
546,640,28.6,138.39,6.59,173.58,5.7,32,0.605
547,640,32.09,142.15,6.32,180.56,5.38,32,0.582
548,640,21.19,142.02,5.41,168.62,5.88,30,0.605
549,640,28.99,144.72,10.62,184.33,5.36,32,0.593
550,640,29.54,155.0,8.95,193.49,5.12,31,0.593
551,640,21.65,148.84,8.61,179.1,5.53,29,0.597
552,640,23.35,148.75,8.79,180.89,5.46,33,0.604
553,640,28.2,146.23,5.5,179.93,5.53,30,0.625
554,640,25.93,143.29,5.51,174.73,5.68,34,0.604
555,640,28.0,151.24,8.84,188.09,5.27,34,0.62
556,640,23.04,138.27,5.42,166.72,5.95,32,0.615
557,640,24.12,145.69,8.82,178.63,5.55,29,0.635
558,640,30.33,139.17,5.4,174.9,5.66,31,0.64
559,640,24.37,139.84,5.33,169.55,5.86,32,0.609
560,640,27.83,140.02,10.7,178.55,5.54,31,0.612
561,640,31.32,136.78,7.29,175.38,5.63,32,0.589
562,640,24.28,141.57,5.8,171.65,5.75,31,0.626
563,640,26.12,141.23,6.49,173.84,5.72,29,0.659
564,640,24.13,139.23,5.59,168.94,5.88,32,0.647
565,640,24.67,142.39,5.49,172.55,5.76,32,0.64
566,640,25.66,146.89,11.26,183.81,5.39,31,0.634
567,640,27.38,137.73,9.69,174.79,5.68,34,0.602
568,640,26.82,136.18,5.47,168.47,5.87,31,0.634
569,640,31.37,139.74,9.16,180.27,5.47,34,0.62
570,640,21.9,135.91,6.87,164.68,6.0,32,0.629
571,640,23.98,141.32,6.3,171.59,5.78,31,0.63
572,640,21.93,146.96,5.63,174.52,5.69,31,0.63
573,640,20.73,143.39,7.77,171.9,5.78,34,0.614
574,640,24.98,142.64,7.19,174.81,5.67,30,0.644
575,640,32.03,138.97,5.5,176.5,5.61,29,0.655
576,640,22.78,138.65,5.82,167.26,5.91,34,0.611
577,640,23.17,158.91,7.3,189.38,5.24,32,0.634
578,640,24.53,143.3,5.43,173.27,5.72,32,0.644
579,640,29.69,136.56,5.41,171.66,5.77,30,0.643
580,640,32.94,146.1,6.82,185.86,5.35,29,0.647
581,640,22.92,142.23,6.16,171.31,5.78,31,0.651
582,640,23.9,148.39,10.43,182.72,5.42,32,0.644
583,640,28.2,141.8,5.41,175.41,5.63,32,0.649
584,640,23.52,144.04,6.01,173.58,5.71,33,0.625
585,640,19.37,142.75,6.26,168.38,5.89,30,0.652
586,640,25.75,145.06,5.46,176.27,5.6,31,0.651
587,640,23.93,139.61,6.6,170.15,5.81,34,0.62
588,640,26.91,143.23,9.39,179.53,5.52,33,0.62
589,640,26.21,136.54,5.43,168.19,5.9,34,0.612
590,640,19.32,141.02,6.18,166.53,5.93,31,0.619
591,640,33.75,146.35,5.42,185.53,5.32,33,0.629
592,640,22.98,136.96,6.07,166.01,5.96,29,0.661
593,640,20.35,138.0,6.16,164.52,6.03,29,0.662
594,640,35.4,148.07,6.19,189.66,5.22,29,0.675
595,640,22.47,143.91,5.85,172.23,5.77,29,0.668
596,640,26.18,148.04,8.77,183.0,5.42,30,0.642
597,640,36.08,139.45,5.45,180.98,5.49,33,0.613
598,640,25.23,138.4,8.96,172.6,5.74,30,0.631
599,640,27.62,149.45,7.03,184.1,5.4,31,0.625
600,640,32.71,143.77,5.41,181.89,5.47,29,0.641
601,640,28.37,136.4,5.34,170.11,5.83,29,0.623
602,640,25.24,142.47,9.79,177.5,5.6,29,0.619
603,640,24.34,139.85,7.71,171.9,5.76,29,0.638
604,640,26.28,137.57,5.37,169.22,5.87,27,0.65
605,640,31.88,151.14,6.35,189.38,5.18,27,0.659
606,640,27.6,145.07,5.43,178.1,5.56,28,0.646
607,640,19.26,139.81,6.28,165.34,5.97,27,0.654
608,640,26.79,144.35,5.62,176.76,5.59,29,0.644
609,640,19.69,140.75,6.22,166.65,5.94,29,0.648
610,640,24.48,153.57,9.33,187.39,5.28,28,0.65
611,640,29.29,153.97,5.58,188.85,5.27,27,0.653
612,640,23.95,141.08,7.78,172.81,5.73,28,0.645
613,640,24.21,152.71,10.8,187.73,5.27,29,0.622
614,640,27.31,138.84,6.78,172.93,5.71,29,0.643
615,640,27.36,137.18,5.4,169.95,5.82,28,0.639
616,640,28.25,159.96,10.08,198.28,4.99,30,0.603
617,640,22.34,139.73,5.65,167.72,5.91,31,0.604
618,640,25.1,154.73,10.38,190.21,5.22,28,0.633
619,640,29.12,139.38,5.63,174.13,5.67,27,0.643
620,640,23.5,138.12,5.42,167.04,5.92,25,0.665
621,640,27.82,142.16,10.61,180.59,5.49,25,0.648
622,640,27.07,137.92,8.77,173.76,5.68,26,0.633
623,640,21.55,138.05,5.42,165.02,6.0,29,0.609
624,640,23.86,142.57,6.15,172.58,5.74,30,0.605
625,640,25.8,137.11,6.3,169.21,5.86,30,0.611
626,640,28.9,138.84,5.48,173.22,5.73,31,0.621
627,640,30.22,162.74,5.6,198.57,5.0,29,0.636
628,640,26.73,137.11,5.67,169.52,5.85,27,0.649
629,640,25.08,147.77,8.67,181.52,5.46,26,0.642
630,640,31.37,144.77,7.74,183.88,5.38,27,0.634
631,640,23.04,137.0,5.41,165.45,5.97,28,0.63
632,640,24.52,147.93,6.97,179.42,5.53,26,0.667
633,640,24.66,139.24,5.44,169.34,5.85,27,0.646
634,640,25.28,136.71,5.41,167.39,5.9,28,0.635
635,640,31.37,140.85,5.95,178.16,5.57,27,0.632
636,640,22.17,137.65,5.34,165.16,6.0,29,0.598
637,640,25.28,139.71,6.18,171.16,5.8,31,0.595
638,640,35.8,149.98,5.34,191.12,5.19,27,0.608
639,640,25.55,137.18,5.3,168.03,5.9,27,0.606
640,640,28.4,159.28,8.65,196.33,5.07,27,0.616
641,640,26.03,145.93,5.72,177.68,5.6,29,0.608
642,640,19.98,146.74,5.53,172.25,5.74,26,0.623
643,640,23.92,150.46,5.4,179.78,5.53,27,0.605
644,640,28.99,143.85,7.89,180.73,5.5,26,0.604
645,640,23.47,143.86,7.5,174.83,5.66,24,0.642
646,640,28.67,155.04,5.37,189.09,5.26,25,0.636
647,640,24.29,143.45,5.24,172.98,5.71,23,0.665
648,640,26.78,149.32,8.77,184.87,5.35,26,0.602
649,640,29.33,148.44,8.33,186.1,5.34,23,0.662
650,640,24.39,138.08,5.72,168.2,5.87,28,0.601
651,640,21.75,143.65,7.18,172.57,5.74,28,0.587
652,640,28.39,136.91,5.99,171.28,5.79,31,0.566
653,640,24.78,142.28,10.08,177.13,5.58,27,0.612
654,640,32.43,153.13,5.24,190.79,5.2,30,0.569
655,640,19.56,141.54,5.32,166.43,5.96,33,0.556
656,640,21.4,141.72,8.76,171.88,5.77,32,0.547
657,640,22.58,136.73,5.89,165.21,5.99,35,0.542
658,640,20.35,141.04,7.63,169.02,5.85,35,0.528
659,640,25.71,139.56,5.3,170.56,5.81,32,0.543
0,640,542.11,946.61,1075.48,2564.19,0.01,37,0.463
1,640,20.69,191.3,7.62,219.62,4.5,42,0.436
2,640,13.03,151.13,5.69,169.86,5.68,38,0.445
3,640,15.71,141.48,5.93,163.12,6.09,44,0.425
4,640,13.82,141.47,5.85,161.14,6.06,41,0.428
5,640,13.15,140.48,5.73,159.36,6.23,47,0.424
6,640,13.89,138.64,5.71,158.24,6.18,48,0.41
7,640,12.85,140.21,5.78,158.83,6.25,48,0.425
8,640,12.77,139.78,5.79,158.33,6.28,50,0.418
9,640,13.32,140.15,5.72,159.19,6.24,50,0.412
10,640,13.41,137.85,5.8,157.07,6.32,51,0.408
11,640,13.37,137.95,5.76,157.08,6.32,55,0.386
12,640,12.72,142.94,7.73,163.38,6.08,46,0.416
13,640,13.08,139.45,5.65,158.17,6.28,40,0.463
14,640,13.39,138.03,5.78,157.2,6.32,51,0.419
15,640,12.94,137.62,5.76,156.32,6.36,44,0.456
16,640,12.77,139.19,5.79,157.75,6.3,48,0.412
17,640,13.22,137.98,5.9,157.1,6.32,42,0.436
18,640,13.34,138.23,5.71,157.28,6.31,46,0.416
19,640,12.9,137.58,5.71,156.19,6.36,51,0.398
20,640,12.62,139.53,5.71,157.86,6.29,50,0.387
21,640,13.34,137.77,5.73,156.84,6.33,54,0.379
22,640,13.11,138.04,5.74,156.89,6.33,49,0.413
23,640,12.73,141.76,5.69,160.17,6.2,48,0.407
24,640,12.62,139.66,5.74,158.02,6.29,48,0.401
25,640,13.01,138.34,5.75,157.11,6.32,49,0.411
26,640,14.09,138.42,5.66,158.17,6.28,47,0.406
27,640,13.34,137.66,5.8,156.81,6.34,54,0.383
28,640,12.89,139.71,5.66,158.26,6.28,44,0.415
29,640,12.98,137.96,5.73,156.67,6.34,44,0.426
30,640,13.47,137.89,5.69,157.06,6.32,43,0.439
31,640,13.21,140.94,5.77,159.93,6.21,51,0.406
32,640,13.08,139.54,5.78,158.4,6.27,48,0.425
33,640,13.25,137.41,5.69,156.35,6.28,42,0.473
34,640,13.42,142.68,5.69,161.79,6.14,47,0.43
35,640,13.36,141.05,5.63,160.03,6.21,45,0.421
36,640,12.9,139.68,5.7,158.28,6.27,51,0.419
37,640,13.04,138.0,5.65,156.69,6.34,40,0.443
38,640,13.75,137.61,5.67,157.04,6.32,48,0.42
39,640,13.31,138.06,5.73,157.1,6.32,46,0.429
40,640,12.73,139.84,5.63,158.2,6.28,45,0.412
41,640,13.08,137.78,5.64,156.49,6.35,44,0.429
42,640,13.51,137.29,5.63,156.43,6.35,43,0.418
43,640,13.57,139.24,5.6,158.41,6.27,41,0.426
44,640,12.73,139.51,5.73,157.97,6.29,43,0.423
45,640,13.18,137.87,5.73,156.78,6.34,45,0.407
46,640,13.36,138.13,5.61,157.11,6.32,47,0.416
47,640,13.02,138.04,5.59,156.65,6.34,44,0.43
48,640,12.93,139.85,5.81,158.59,6.27,47,0.416
49,640,13.55,137.53,5.64,156.72,6.34,45,0.426
50,640,13.44,138.13,5.7,157.27,6.32,45,0.436
51,640,13.25,138.27,5.65,157.17,6.32,49,0.401
52,640,12.68,139.71,5.57,157.96,6.19,43,0.426
53,640,13.11,137.92,5.6,156.63,6.34,42,0.412
54,640,13.55,138.0,5.65,157.2,6.32,45,0.418
55,640,13.32,137.73,5.64,156.69,6.34,43,0.417
56,640,12.82,139.51,5.6,157.93,6.29,39,0.443
57,640,13.19,137.27,5.65,156.11,6.36,43,0.427
58,640,13.53,138.2,5.73,157.46,6.31,45,0.445
59,640,13.11,138.66,5.64,157.41,6.31,44,0.445
60,640,12.75,139.92,5.72,158.39,6.27,47,0.434
61,640,13.55,138.07,5.62,157.25,6.32,45,0.435
62,640,13.25,138.15,5.65,157.05,6.32,44,0.431
63,640,13.29,137.77,5.63,156.69,6.34,41,0.44
64,640,12.74,139.64,5.73,158.12,6.28,47,0.427
65,640,13.17,138.6,5.84,157.6,6.3,44,0.46
66,640,13.38,138.44,5.71,157.54,6.31,47,0.432
67,640,11.92,139.4,5.7,157.02,6.33,51,0.418
68,640,12.62,138.06,5.67,156.34,6.36,49,0.428
69,640,13.17,137.62,5.68,156.47,6.35,55,0.406
70,640,13.55,137.51,6.23,157.29,6.32,52,0.422
71,640,13.09,138.07,5.81,156.98,6.33,54,0.399
72,640,12.81,140.53,5.74,159.08,6.25,50,0.41
73,640,13.13,138.71,5.66,157.49,6.31,45,0.423
74,640,13.51,137.59,5.62,156.72,6.34,51,0.406
75,640,13.11,140.67,5.7,159.48,6.23,49,0.422
76,640,12.66,139.69,5.7,158.05,6.29,47,0.415
77,640,13.06,138.07,5.69,156.82,6.33,49,0.424
78,640,13.51,137.76,5.6,156.87,6.33,42,0.435
79,640,13.15,137.53,5.65,156.32,6.36,47,0.416
80,640,12.75,139.78,5.66,158.19,6.28,41,0.432
81,640,13.19,137.64,5.65,156.47,6.35,47,0.404
82,640,13.22,138.11,5.63,156.96,6.33,44,0.402
83,640,13.45,137.76,5.6,156.81,6.33,48,0.401
84,640,14.0,139.53,5.61,159.14,6.24,42,0.422
85,640,13.17,138.96,5.78,157.91,6.29,51,0.405
86,640,13.49,137.94,5.71,157.15,6.32,46,0.42
87,640,13.25,138.2,5.74,157.19,6.32,54,0.399
88,640,12.74,139.39,5.7,157.83,6.3,48,0.418
89,640,13.26,136.8,5.62,155.68,6.38,59,0.369
90,640,13.91,137.02,5.63,156.56,6.35,46,0.403
91,640,13.24,137.53,5.71,156.48,6.35,45,0.412
92,640,12.64,138.97,5.68,157.29,6.32,46,0.413
93,640,13.14,136.54,5.69,155.38,6.39,49,0.395
94,640,13.34,136.55,5.73,155.62,6.38,52,0.402
95,640,12.85,137.13,5.78,155.76,6.37,49,0.402
96,640,12.65,139.24,5.67,157.56,6.3,49,0.4
97,640,13.13,136.37,5.71,155.21,6.4,52,0.392
98,640,13.29,136.54,5.74,155.57,6.38,53,0.399
99,640,12.91,137.03,5.75,155.69,6.38,51,0.395
100,640,13.05,145.14,5.68,163.87,6.06,46,0.403
101,640,15.27,138.9,5.71,159.88,6.19,46,0.399
102,640,12.94,137.43,5.71,156.08,6.36,47,0.392
103,640,13.3,137.5,5.74,156.54,6.34,49,0.404
104,640,12.45,139.71,5.63,157.79,6.3,44,0.417
105,640,13.06,139.92,5.65,158.63,6.26,45,0.425
106,640,13.45,138.63,5.7,157.78,6.3,42,0.43
107,640,13.25,141.36,5.73,160.35,6.19,49,0.402
108,640,12.63,142.6,5.7,160.92,6.17,47,0.397
109,640,15.52,141.01,8.34,164.87,6.03,49,0.406
110,640,13.29,140.45,5.6,159.34,6.23,47,0.409
111,640,13.18,140.28,5.64,159.09,6.25,43,0.428
112,640,12.67,142.11,6.07,160.86,6.18,53,0.388
113,640,15.36,140.88,8.34,164.58,6.04,54,0.382
114,640,14.71,140.46,5.68,160.86,6.18,52,0.388
115,640,13.36,139.88,5.63,158.87,6.25,51,0.39
116,640,12.72,142.51,5.61,160.84,6.18,44,0.418
117,640,17.26,138.02,5.69,160.97,6.17,52,0.39
118,640,13.0,139.51,5.66,158.17,6.28,50,0.396
119,640,15.15,138.01,5.72,158.87,6.25,48,0.397
120,640,13.11,140.86,5.74,159.72,6.22,44,0.434
121,640,13.04,175.93,7.3,196.27,5.07,45,0.425
122,640,13.75,139.63,5.76,159.14,6.23,51,0.422
123,640,14.32,138.75,5.7,158.77,6.26,42,0.468
124,640,12.62,141.2,5.78,159.6,6.23,39,0.494
125,640,13.06,139.56,5.74,158.36,6.27,49,0.435
126,640,13.66,139.02,5.66,158.34,6.27,51,0.426
127,640,15.15,147.41,9.62,172.18,5.77,49,0.436
128,640,13.76,141.13,5.78,160.67,6.08,50,0.45
129,640,12.97,146.06,5.66,164.69,5.88,44,0.465
130,640,13.52,143.81,5.7,163.03,6.09,46,0.459
131,640,14.53,139.18,5.71,159.42,6.23,45,0.46
132,640,12.62,142.42,5.87,160.91,6.18,47,0.448
133,640,12.96,148.91,5.78,167.65,5.93,49,0.446
134,640,13.29,138.12,5.71,157.12,6.32,50,0.433
135,640,13.45,144.05,5.7,163.2,6.05,45,0.458
136,640,12.8,144.34,5.69,162.83,6.1,38,0.501
137,640,13.2,139.44,5.79,158.43,6.27,45,0.444
138,640,13.18,138.82,5.78,157.79,6.3,43,0.455
139,640,13.65,151.4,5.85,170.9,5.82,46,0.446
140,640,12.5,138.62,5.7,156.83,6.34,43,0.468
141,640,13.05,144.79,5.91,163.75,6.01,48,0.438
142,640,12.99,144.16,5.69,162.85,6.1,41,0.468
143,640,13.16,149.07,5.78,168.02,5.92,42,0.482
144,640,12.59,141.36,5.75,159.7,6.22,48,0.456
145,640,12.94,143.92,5.79,162.65,6.05,52,0.448
146,640,13.47,144.02,5.75,163.23,6.09,45,0.459
147,640,13.25,138.45,5.67,157.38,6.31,44,0.47
148,640,12.73,141.81,5.81,160.35,6.2,46,0.458
149,640,13.05,148.56,5.8,167.42,5.93,49,0.439
150,640,13.24,138.49,5.75,157.49,6.31,55,0.407
151,640,13.08,161.64,7.33,182.05,5.41,50,0.44
152,640,15.15,156.96,5.82,177.92,5.58,53,0.425
153,640,13.01,139.36,6.28,158.65,6.26,51,0.436
154,640,13.33,139.4,6.11,158.84,6.25,47,0.439
155,640,13.33,147.75,5.76,166.85,5.96,46,0.458
156,640,14.36,140.94,5.7,161.01,6.17,46,0.446
157,640,13.01,144.43,5.74,163.18,6.02,42,0.486
158,640,13.25,144.15,5.71,163.12,6.09,43,0.46
159,640,13.3,143.81,5.72,162.83,6.1,48,0.452
160,640,17.87,140.55,5.73,164.15,6.05,47,0.463
161,640,13.06,139.53,5.82,158.41,6.2,46,0.483
162,640,13.52,143.95,5.74,163.21,6.09,47,0.472
163,640,13.12,138.76,5.81,157.69,6.3,46,0.481
164,640,12.31,141.29,5.76,159.36,6.23,50,0.45
165,640,13.02,144.39,5.93,163.33,6.08,47,0.447
166,640,13.44,139.53,5.76,158.74,6.25,48,0.44
167,640,13.34,138.78,5.72,157.83,6.22,52,0.419
168,640,12.63,143.97,5.8,162.4,6.12,49,0.434
169,640,13.63,142.36,5.67,161.65,6.15,45,0.45
170,640,13.38,139.84,5.81,159.04,6.25,46,0.444
171,640,12.92,138.93,5.72,157.56,6.3,45,0.449
172,640,12.57,142.01,5.8,160.37,6.2,48,0.444
173,640,12.97,139.18,5.87,158.03,6.29,49,0.436
174,640,13.29,138.61,5.86,157.75,6.3,42,0.461
175,640,13.34,138.52,5.77,157.62,6.3,46,0.446
176,640,12.68,141.63,5.76,160.07,6.21,52,0.406
177,640,13.02,138.62,5.7,157.34,6.31,51,0.423
178,640,13.28,139.45,5.74,158.47,6.27,49,0.434
179,640,13.3,148.41,5.77,167.48,5.93,55,0.434
180,640,12.66,140.94,5.71,159.31,6.24,49,0.447
181,640,13.01,144.91,5.69,163.62,5.99,51,0.432
182,640,15.91,158.94,5.7,180.54,5.5,54,0.403
183,640,12.93,139.75,5.76,158.44,6.27,50,0.439
184,640,12.58,142.17,5.74,160.48,6.19,55,0.407
185,640,13.0,148.78,5.84,167.62,5.93,53,0.41
186,640,13.3,138.88,5.69,157.87,6.29,52,0.427
187,640,13.06,143.31,5.72,162.08,6.09,48,0.45
188,640,12.59,143.85,5.73,162.17,6.13,48,0.455
189,640,12.96,138.66,5.71,157.33,6.31,47,0.45
190,640,13.32,139.36,5.85,158.52,6.27,47,0.448
191,640,12.8,157.94,5.78,176.52,5.63,47,0.444
192,640,12.87,139.53,5.71,158.11,6.28,51,0.442
193,640,12.99,141.79,5.83,160.61,6.12,49,0.445
194,640,13.48,141.32,5.77,160.57,6.19,52,0.437
195,640,14.33,136.34,5.66,156.34,6.35,47,0.462
196,640,12.72,139.24,5.76,157.73,6.3,52,0.434
197,640,12.96,145.98,5.75,164.7,6.03,51,0.425
198,640,13.23,136.1,5.85,155.17,6.4,55,0.416
199,640,13.09,141.2,5.87,160.16,6.14,57,0.405
200,640,13.49,159.69,5.78,178.96,5.56,48,0.419
201,640,13.8,138.62,5.8,158.22,6.28,48,0.434
202,640,14.09,138.57,5.77,158.43,6.27,48,0.441
203,640,13.1,145.92,5.75,164.78,6.03,46,0.444
204,640,12.63,138.62,5.76,157.01,6.33,49,0.428
205,640,12.94,141.35,5.73,160.02,6.16,42,0.46
206,640,13.3,141.13,5.8,160.23,6.2,49,0.427
207,640,13.21,135.95,5.7,154.86,6.41,47,0.438
208,640,12.65,139.44,5.73,157.82,6.3,51,0.42
209,640,13.08,145.63,5.83,164.53,6.04,48,0.437
210,640,13.31,135.99,5.74,155.04,6.4,51,0.44
211,640,11.96,144.27,5.92,162.15,6.07,48,0.435
212,640,17.48,160.62,5.78,183.88,5.33,51,0.44
213,640,13.02,137.94,5.78,156.74,6.34,56,0.419
214,640,13.26,138.21,5.73,157.2,6.32,51,0.416
215,640,13.14,147.0,5.82,165.96,5.99,51,0.397
216,640,12.61,139.24,5.7,157.55,6.31,44,0.447
217,640,13.15,143.28,5.91,162.34,6.08,49,0.435
218,640,13.56,143.0,5.79,162.36,6.12,49,0.442
219,640,13.27,138.5,5.77,157.54,6.31,48,0.426
220,640,13.04,140.79,5.88,159.71,6.22,49,0.422
221,640,13.24,143.93,5.71,162.87,6.05,48,0.428
222,640,13.42,144.92,5.76,164.11,6.06,47,0.442
223,640,13.42,147.98,5.81,167.21,5.94,52,0.434
224,640,12.69,140.44,5.74,158.87,6.25,53,0.432
225,640,13.09,149.66,5.71,168.46,5.86,48,0.423
226,640,13.52,151.66,5.74,170.92,5.81,48,0.447
227,640,13.39,141.43,5.7,160.53,6.19,49,0.428
228,640,12.76,139.55,5.72,158.03,6.29,44,0.454
229,640,13.06,145.13,5.84,164.03,6.06,45,0.45
230,640,13.28,137.81,5.68,156.77,6.34,42,0.476
231,640,13.23,143.22,5.78,162.22,6.07,49,0.448
232,640,12.65,145.43,5.71,163.79,6.07,46,0.464
233,640,13.01,137.84,5.75,156.6,6.34,45,0.469
234,640,13.2,138.03,5.74,156.98,6.33,46,0.476
235,640,13.26,147.84,5.76,166.86,5.96,41,0.486
236,640,12.68,139.77,5.81,158.27,6.28,45,0.474
237,640,13.04,143.24,5.81,162.09,6.07,48,0.462
238,640,13.19,143.2,5.8,162.19,6.12,47,0.473
239,640,13.26,148.06,5.91,167.23,5.94,56,0.431
240,640,12.65,139.37,5.89,157.91,6.29,50,0.463
241,640,13.09,144.12,6.33,163.54,6.01,48,0.466
242,640,14.1,149.24,6.39,169.73,5.85,49,0.464
243,640,14.27,138.85,5.78,158.9,6.25,49,0.47
244,640,12.63,139.74,6.04,158.41,6.27,46,0.467
245,640,13.12,136.83,5.91,155.86,6.37,54,0.427
246,640,13.37,136.28,5.89,155.54,6.39,57,0.4
247,640,13.2,136.22,5.73,155.15,6.4,49,0.44
248,640,12.78,138.68,5.78,157.24,6.32,49,0.437
249,640,12.99,137.75,5.74,156.48,6.35,47,0.438
250,640,13.53,136.61,5.74,155.88,6.37,45,0.456
251,640,13.18,136.96,5.82,155.96,6.37,44,0.454
252,640,12.74,138.79,5.74,157.27,6.32,44,0.467
253,640,13.08,136.17,5.78,155.03,6.41,44,0.465
254,640,13.19,136.93,5.77,155.9,6.37,47,0.452
255,640,13.06,145.89,5.93,164.88,6.03,46,0.46
256,640,12.68,138.58,5.7,156.96,6.33,41,0.488
257,640,13.1,142.05,5.82,160.97,6.12,42,0.485
258,640,13.35,141.42,5.71,160.48,6.19,44,0.478
259,640,13.24,136.44,5.7,155.37,6.39,51,0.438
260,640,12.62,139.61,5.78,158.01,6.29,48,0.469
